"","GEO.NAME","ALT.GEO.CODE","VIS.MIN15","VIS.MIN15.ID","V1","V2","share.tech","prop.tech","non.tech.pay","non.vismin.tech.pay","pay.gap","color"
"362","Greater Sudbury","35580","Total visible minority population",2,290,25597.3448275862,11.328125,9.69899665551839,21735.25,73612.098253275,48014.7534256888,"1"
"363","Greater Sudbury","35580","South Asian",3,120,0,4.6875,14.8148148148148,26918.6739130435,73612.098253275,73612.098253275,"1"
"364","Greater Sudbury","35580","Chinese",4,50,0,1.953125,10,7781.87777777773,73612.098253275,73612.098253275,"1"
"365","Greater Sudbury","35580","Black",5,25,0,0.9765625,3.47222222222222,5781.48920863308,73612.098253275,73612.098253275,"1"
"366","Greater Sudbury","35580","Filipino",6,0,NA,0,0,NA,73612.098253275,NA,"1"
"367","Greater Sudbury","35580","Latin American",7,30,0,1.171875,15,0,73612.098253275,73612.098253275,"1"
"368","Greater Sudbury","35580","Arab",8,10,0,0.390625,4.44444444444444,13831.0465116279,73612.098253275,73612.098253275,"1"
"369","Greater Sudbury","35580","Southeast Asian",9,10,0,0.390625,5.12820512820513,10087.9189189189,73612.098253275,73612.098253275,"1"
"370","Greater Sudbury","35580","West Asian",10,0,NA,0,0,NA,73612.098253275,NA,"1"
"371","Greater Sudbury","35580","Korean",11,0,NA,0,0,NA,73612.098253275,NA,"1"
"372","Greater Sudbury","35580","Japanese",12,0,NA,0,0,NA,73612.098253275,NA,"1"
"373","Greater Sudbury","35580","Visible minority, n.i.e.",13,10,0,0.390625,33.3333333333333,0,73612.098253275,73612.098253275,"1"
"374","Greater Sudbury","35580","Multiple visible minorities",14,20,0,0.78125,50,0,73612.098253275,73612.098253275,"1"
"375","Greater Sudbury","35580","Not a visible minority",15,2290,73612.098253275,89.453125,2.77172597434035,48815.2518984191,73612.098253275,0,"1"
"376","Thunder Bay","35595","Total - Visible minority",1,1850,65226.4432432432,100,2.94515641168511,43896.4569015008,67170.9294117647,1944.48616852148,"1"
"377","Thunder Bay","35595","Total visible minority population",2,115,0,6.21621621621622,4.68431771894094,19144.6217948718,67170.9294117647,67170.9294117647,"1"
"378","Thunder Bay","35595","South Asian",3,20,0,1.08108108108108,3.63636363636364,7782.03773584904,67170.9294117647,67170.9294117647,"1"
"379","Thunder Bay","35595","Chinese",4,20,0,1.08108108108108,5.55555555555556,0,67170.9294117647,67170.9294117647,"1"
"380","Thunder Bay","35595","Black",5,10,0,0.540540540540541,3.50877192982456,0,67170.9294117647,67170.9294117647,"1"
"381","Thunder Bay","35595","Filipino",6,0,NA,0,0,NA,67170.9294117647,NA,"1"
"382","Thunder Bay","35595","Latin American",7,0,NA,0,0,NA,67170.9294117647,NA,"1"
"383","Thunder Bay","35595","Arab",8,0,NA,0,0,NA,67170.9294117647,NA,"1"
"384","Thunder Bay","35595","Southeast Asian",9,0,NA,0,0,NA,67170.9294117647,NA,"1"
"385","Thunder Bay","35595","West Asian",10,0,NA,0,0,NA,67170.9294117647,NA,"1"
"386","Thunder Bay","35595","Korean",11,0,NA,0,0,NA,67170.9294117647,NA,"1"
"387","Thunder Bay","35595","Japanese",12,10,0,0.540540540540541,6.25,0,67170.9294117647,67170.9294117647,"1"
"388","Thunder Bay","35595","Visible minority, n.i.e.",13,0,NA,0,0,NA,67170.9294117647,NA,"1"
"389","Thunder Bay","35595","Multiple visible minorities",14,0,NA,0,0,NA,67170.9294117647,NA,"1"
"390","Thunder Bay","35595","Not a visible minority",15,1700,67170.9294117647,91.8918918918919,2.82134262716787,44014.9747246179,67170.9294117647,0,"1"
"391","Winnipeg","46602","Total - Visible minority",1,18260,74475.9501642935,100,4.32235386017446,45901.1705488687,78701.8881697231,4225.93800542956,"1"
"392","Winnipeg","46602","Total visible minority population",2,4345,59023.7146144994,23.7951807228916,4.16746595050834,33789.992443577,78701.8881697231,19678.1735552237,"1"
"393","Winnipeg","46602","South Asian",3,1030,56483.8446601942,5.6407447973713,5.26181353767561,26433.1064977082,78701.8881697231,22218.0435095289,"1"
"394","Winnipeg","46602","Chinese",4,705,54180.7234042553,3.86089813800657,7.34757686294945,25948.2452193475,78701.8881697231,24521.1647654678,"1"
"395","Winnipeg","46602","Black",5,450,36258.3888888889,2.46440306681271,3.48432055749129,26320.2017649418,78701.8881697231,42443.4992808342,"1"
"396","Winnipeg","46602","Filipino",6,1425,48219.0385964912,7.8039430449069,3.25788751714678,32502.1894127378,78701.8881697231,30482.8495732319,"1"
"397","Winnipeg","46602","Latin American",7,250,20439.02,1.36911281489595,5.720823798627,15815.5388349515,78701.8881697231,58262.8681697231,"1"
"398","Winnipeg","46602","Arab",8,70,0,0.383351588170865,5.05415162454874,26511.5323193916,78701.8881697231,78701.8881697231,"1"
"399","Winnipeg","46602","Southeast Asian",9,145,0,0.794085432639649,3.34101382488479,17281.7628128724,78701.8881697231,78701.8881697231,"1"
"400","Winnipeg","46602","West Asian",10,60,0,0.328587075575027,5.33333333333333,5053.67605633801,78701.8881697231,78701.8881697231,"1"
"401","Winnipeg","46602","Korean",11,55,0,0.301204819277108,2.87206266318538,9972.58064516133,78701.8881697231,78701.8881697231,"1"
"402","Winnipeg","46602","Japanese",12,45,0,0.246440306681271,6.08108108108108,1720.74820143881,78701.8881697231,78701.8881697231,"1"
"403","Winnipeg","46602","Visible minority, n.i.e.",13,30,0,0.164293537787514,2.1978021978022,10732.8277153558,78701.8881697231,78701.8881697231,"1"
"404","Winnipeg","46602","Multiple visible minorities",14,160,14968.25,0.876232201533406,5.41455160744501,12312.4973166368,78701.8881697231,63733.6381697231,"1"
"405","Winnipeg","46602","Not a visible minority",15,13905,78701.8881697231,76.1500547645126,4.36975582162723,49587.9995399353,78701.8881697231,0,"1"
"406","Regina","47705","Total - Visible minority",1,7310,83311.4815321477,100,5.45624183616346,52863.7725496388,85889.2632933105,2577.7817611628,"1"
"407","Regina","47705","Total visible minority population",2,1560,63775.9070512821,21.3406292749658,7.09574710029566,33068.5167686659,85889.2632933105,22113.3562420285,"1"
"408","Regina","47705","South Asian",3,670,55262.3656716418,9.16552667578659,10,24670.9485903814,85889.2632933105,30626.8976216687,"1"
"409","Regina","47705","Chinese",4,340,38805.2794117647,4.65116279069767,12.0353982300885,16531.1951710262,85889.2632933105,47083.9838815458,"1"
"410","Regina","47705","Black",5,140,0,1.91518467852257,4.57516339869281,17073.0976027397,85889.2632933105,85889.2632933105,"1"
"411","Regina","47705","Filipino",6,80,0,1.09439124487004,1.53846153846154,30175.3671875,85889.2632933105,85889.2632933105,"1"
"412","Regina","47705","Latin American",7,85,0,1.16279069767442,10.3030303030303,5458.14864864864,85889.2632933105,85889.2632933105,"1"
"413","Regina","47705","Arab",8,40,0,0.547195622435021,12.6984126984127,0,85889.2632933105,85889.2632933105,"1"
"414","Regina","47705","Southeast Asian",9,55,0,0.752393980848153,3.52564102564103,13878.3754152824,85889.2632933105,85889.2632933105,"1"
"415","Regina","47705","West Asian",10,10,0,0.136798905608755,2.1505376344086,0,85889.2632933105,85889.2632933105,"1"
"416","Regina","47705","Korean",11,20,0,0.27359781121751,6.89655172413793,14550.9074074074,85889.2632933105,85889.2632933105,"1"
"417","Regina","47705","Japanese",12,10,0,0.136798905608755,7.14285714285714,0,85889.2632933105,85889.2632933105,"1"
"418","Regina","47705","Visible minority, n.i.e.",13,20,0,0.27359781121751,8.16326530612245,0,85889.2632933105,85889.2632933105,"1"
"419","Regina","47705","Multiple visible minorities",14,20,0,0.27359781121751,5.88235294117647,964.03125,85889.2632933105,85889.2632933105,"1"
"420","Regina","47705","Not a visible minority",15,5830,85889.2632933105,79.7537619699042,5.20651931234651,55473.9653304443,85889.2632933105,0,"1"
"421","Saskatoon","47725","Total - Visible minority",1,6325,81613.9675889328,100,3.7964046697278,51029.3309208883,82689.2915451895,1075.32395625665,"1"
"422","Saskatoon","47725","Total visible minority population",2,1180,66049.0381355932,18.6561264822134,4.62654381493825,31823.3650565261,82689.2915451895,16640.2534095962,"1"
"423","Saskatoon","47725","South Asian",3,425,54744.4705882353,6.71936758893281,6.33855331841909,24450.6464968153,82689.2915451895,27944.8209569542,"1"
"424","Saskatoon","47725","Chinese",4,345,41639.7101449275,5.45454545454545,8.72313527180784,17136.175900277,82689.2915451895,41049.5814002619,"1"
"425","Saskatoon","47725","Black",5,90,0,1.42292490118577,3.54330708661417,14002.693877551,82689.2915451895,82689.2915451895,"1"
"426","Saskatoon","47725","Filipino",6,130,0,2.05533596837945,1.88405797101449,27762.4335302806,82689.2915451895,82689.2915451895,"1"
"427","Saskatoon","47725","Latin American",7,50,0,0.790513833992095,3.96825396825397,7301.7933884298,82689.2915451895,82689.2915451895,"1"
"428","Saskatoon","47725","Arab",8,25,0,0.395256916996047,3.4965034965035,1809.71014492749,82689.2915451895,82689.2915451895,"1"
"429","Saskatoon","47725","Southeast Asian",9,50,0,0.790513833992095,3.63636363636364,10574.2603773585,82689.2915451895,82689.2915451895,"1"
"430","Saskatoon","47725","West Asian",10,55,0,0.869565217391304,7.28476821192053,2710.53571428568,82689.2915451895,82689.2915451895,"1"
"431","Saskatoon","47725","Korean",11,0,NA,0,0,NA,82689.2915451895,NA,"1"
"432","Saskatoon","47725","Japanese",12,10,0,0.158102766798419,6.25,0,82689.2915451895,82689.2915451895,"1"
"433","Saskatoon","47725","Visible minority, n.i.e.",13,0,NA,0,0,NA,82689.2915451895,NA,"1"
"434","Saskatoon","47725","Multiple visible minorities",14,0,NA,0,0,NA,82689.2915451895,NA,"1"
"435","Saskatoon","47725","Not a visible minority",15,5145,82689.2915451895,81.3438735177866,3.64751338130516,53515.9978294459,82689.2915451895,0,"1"
"436","Lethbridge","48810","Total - Visible minority",1,1245,60224.7510040161,100,1.96341271092888,45219.8146867208,58785.2764976958,-1439.47450632024,"1"
"437","Lethbridge","48810","Total visible minority population",2,165,11386.0606060606,13.2530120481928,2.50379362670713,24439.5019455253,58785.2764976958,47399.2158916352,"1"
"438","Lethbridge","48810","South Asian",3,40,0,3.21285140562249,3.23886639676113,10645.1631799163,58785.2764976958,58785.2764976958,"1"
"439","Lethbridge","48810","Chinese",4,20,0,1.60642570281124,2.94117647058824,1786.1742424242,58785.2764976958,58785.2764976958,"1"
"440","Lethbridge","48810","Black",5,20,0,1.60642570281124,2.08333333333333,7871.45744680846,58785.2764976958,58785.2764976958,"1"
"441","Lethbridge","48810","Filipino",6,20,0,1.60642570281124,1.75438596491228,17764.0133928572,58785.2764976958,58785.2764976958,"1"
"442","Lethbridge","48810","Latin American",7,30,0,2.40963855421687,3.37078651685393,11279.5174418605,58785.2764976958,58785.2764976958,"1"
"443","Lethbridge","48810","Arab",8,0,NA,0,0,NA,58785.2764976958,NA,"1"
"444","Lethbridge","48810","Southeast Asian",9,0,NA,0,0,NA,58785.2764976958,NA,"1"
"445","Lethbridge","48810","West Asian",10,10,0,0.803212851405622,4.65116279069767,0,58785.2764976958,58785.2764976958,"1"
"446","Lethbridge","48810","Korean",11,10,0,0.803212851405622,10,10113.7777777778,58785.2764976958,58785.2764976958,"1"
"447","Lethbridge","48810","Japanese",12,20,0,1.60642570281124,2.7027027027027,4956.66666666663,58785.2764976958,58785.2764976958,"1"
"448","Lethbridge","48810","Visible minority, n.i.e.",13,0,NA,0,0,NA,58785.2764976958,NA,"1"
"449","Lethbridge","48810","Multiple visible minorities",14,20,0,1.60642570281124,15.3846153846154,0,58785.2764976958,58785.2764976958,"1"
"450","Lethbridge","48810","Not a visible minority",15,1085,58785.2764976958,87.14859437751,1.90384277943499,45732.6772202844,58785.2764976958,0,"1"
"451","Calgary","48825","Total - Visible minority",1,62180,115784.580411708,100,7.7785283594786,64674.5694519805,125351.448240031,9566.86782832332,"1"
"452","Calgary","48825","Total visible minority population",2,23655,99996.5436482773,38.0427790286266,9.53215667311412,45456.6508095588,125351.448240031,25354.9045917539,"1"
"453","Calgary","48825","South Asian",3,6680,99688.4708083832,10.7430041814088,10.7335100827509,43233.7875978759,125351.448240031,25662.977431648,"1"
"454","Calgary","48825","Chinese",4,7390,101303.769282815,11.8848504342232,15.0447882736156,51201.3864126527,125351.448240031,24047.6789572166,"1"
"455","Calgary","48825","Black",5,1540,91695.5422077922,2.47668060469604,5.75700934579439,36215.6001586672,125351.448240031,33655.906032239,"1"
"456","Calgary","48825","Filipino",6,1890,78137.0238095238,3.03956256030878,4.23766816143498,37567.9083352844,125351.448240031,47214.4244305074,"1"
"457","Calgary","48825","Latin American",7,1635,110367.74617737,2.62946284979093,9.80803839232154,37361.3784502826,125351.448240031,14983.7020626612,"1"
"458","Calgary","48825","Arab",8,1155,102463.415584416,1.85751045352203,10.8095460926533,26933.2072402939,125351.448240031,22888.0326556157,"1"
"459","Calgary","48825","Southeast Asian",9,835,78011.0179640719,1.3428755226761,6.49047804119705,29703.0415627598,125351.448240031,47340.4302759594,"1"
"460","Calgary","48825","West Asian",10,1095,82920.3287671233,1.76101640398842,16.2583518930958,22075.7384751773,125351.448240031,42431.119472908,"1"
"461","Calgary","48825","Korean",11,525,76292.7904761905,0.844322933419106,8.62777321281841,20326.5593525179,125351.448240031,49058.6577638408,"1"
"462","Calgary","48825","Japanese",12,250,42748.92,0.402058539723384,7.97448165869219,20357.0363951473,125351.448240031,82602.5282400313,"1"
"463","Calgary","48825","Visible minority, n.i.e.",13,125,0,0.201029269861692,5.30785562632696,12744.8408071749,125351.448240031,125351.448240031,"1"
"464","Calgary","48825","Multiple visible minorities",14,595,79517.0168067227,0.956899324541653,8.6797957695113,25403.6126198083,125351.448240031,45834.4314333086,"1"
"465","Calgary","48825","Not a visible minority",15,38495,125351.448240031,61.9089739466066,6.9844869817654,72969.5125474248,125351.448240031,0,"1"
"466","Edmonton","48835","Total - Visible minority",1,34205,95435.9039614091,100,4.54367332841838,58864.1623225717,100078.155826558,4642.25186514921,"1"
"467","Edmonton","48835","Total visible minority population",2,12095,86851.9578338156,35.3603274375091,6.15208545269583,44893.9787268637,100078.155826558,13226.1979927427,"1"
"468","Edmonton","48835","South Asian",3,3790,82843.6398416887,11.0802514252302,7.71972705978206,42624.9234080124,100078.155826558,17234.5159848697,"1"
"469","Edmonton","48835","Chinese",4,3565,85176.7615708275,10.4224528577693,10.6784484049723,47003.4332662643,100078.155826558,14901.3942557309,"1"
"470","Edmonton","48835","Black",5,935,61591.0695187166,2.73351849144862,3.36330935251799,37057.6126930951,100078.155826558,38487.0863078418,"1"
"471","Edmonton","48835","Filipino",6,1050,66574.780952381,3.06972664815085,2.72126474018401,39576.8159051551,100078.155826558,33503.3748741774,"1"
"472","Edmonton","48835","Latin American",7,565,57285.5663716814,1.65180529162403,4.87699611566681,32183.5068058076,100078.155826558,42792.5894548769,"1"
"473","Edmonton","48835","Arab",8,615,75677.7479674797,1.79798275105979,6.09816559246406,29463.5892291446,100078.155826558,24400.4078590787,"1"
"474","Edmonton","48835","Southeast Asian",9,450,55554.1666666667,1.31559713492179,4.57317073170732,29685.2428115016,100078.155826558,44523.9891598917,"1"
"475","Edmonton","48835","West Asian",10,455,69051.1318681319,1.33021488086537,12.9445234708393,15640.6176470588,100078.155826558,31027.0239584265,"1"
"476","Edmonton","48835","Korean",11,165,0,0.482385616137992,4.16141235813367,21655.1039473685,100078.155826558,100078.155826558,"1"
"477","Edmonton","48835","Japanese",12,70,0,0.204648443210057,5.3639846743295,8582.51417004049,100078.155826558,100078.155826558,"1"
"478","Edmonton","48835","Visible minority, n.i.e.",13,75,0,0.219266189153633,3.73134328358209,10283.0852713179,100078.155826558,100078.155826558,"1"
"479","Edmonton","48835","Multiple visible minorities",14,345,49281.347826087,1.00862447010671,6.57142857142857,19739.3924566768,100078.155826558,50796.8080004714,"1"
"480","Edmonton","48835","Not a visible minority",15,22140,100078.155826558,64.7273790381523,3.97975966853312,63571.4193475922,100078.155826558,0,"1"
"481","Kelowna","59915","Total - Visible minority",1,3290,64340.0896656535,100,3.18783004699385,43762.1750487915,61131.8300000001,-3208.25966565342,"1"
"482","Kelowna","59915","Total visible minority population",2,310,25534.5322580645,9.42249240121581,3.79204892966361,22653.500317864,61131.8300000001,35597.2977419356,"1"
"483","Kelowna","59915","South Asian",3,50,0,1.51975683890578,2.36406619385343,16262.1694915254,61131.8300000001,61131.8300000001,"1"
"484","Kelowna","59915","Chinese",4,85,0,2.58358662613982,7.58928571428571,9530.51690821256,61131.8300000001,61131.8300000001,"1"
"485","Kelowna","59915","Black",5,20,0,0.60790273556231,2.98507462686567,4145.56923076918,61131.8300000001,61131.8300000001,"1"
"486","Kelowna","59915","Filipino",6,50,0,1.51975683890578,4.46428571428571,19426.1401869159,61131.8300000001,61131.8300000001,"1"
"487","Kelowna","59915","Latin American",7,40,0,1.21580547112462,6.06060606060606,2919.12903225806,61131.8300000001,61131.8300000001,"1"
"488","Kelowna","59915","Arab",8,0,NA,0,0,NA,61131.8300000001,NA,"1"
"489","Kelowna","59915","Southeast Asian",9,0,NA,0,0,NA,61131.8300000001,NA,"1"
"490","Kelowna","59915","West Asian",10,0,NA,0,0,NA,61131.8300000001,NA,"1"
"491","Kelowna","59915","Korean",11,10,0,0.303951367781155,3.2258064516129,8865.3666666667,61131.8300000001,61131.8300000001,"1"
"492","Kelowna","59915","Japanese",12,0,NA,0,0,NA,61131.8300000001,NA,"1"
"493","Kelowna","59915","Visible minority, n.i.e.",13,10,0,0.303951367781155,8,0,61131.8300000001,61131.8300000001,"1"
"494","Kelowna","59915","Multiple visible minorities",14,10,0,0.303951367781155,4.16666666666667,0,61131.8300000001,61131.8300000001,"1"
"495","Kelowna","59915","Not a visible minority",15,3000,61131.8300000001,91.1854103343465,3.15889228177319,44438.2229531369,61131.8300000001,0,"1"
"496","Abbotsford - Mission","59932","Total - Visible minority",1,1855,56780.7250673854,100,1.99612611643172,40416.5151797968,59110.9503311259,2330.22526374043,"1"
"497","Abbotsford - Mission","59932","Total visible minority population",2,340,33969.7647058823,18.3288409703504,1.29499143020377,27216.735288443,59110.9503311259,25141.1856252435,"1"
"498","Abbotsford - Mission","59932","South Asian",3,185,7430.75675675676,9.97304582210243,0.926389584376565,25451.6815769522,59110.9503311259,51680.1935743691,"1"
"499","Abbotsford - Mission","59932","Chinese",4,50,0,2.69541778975741,4.44444444444444,1879.26046511624,59110.9503311259,59110.9503311259,"1"
"500","Abbotsford - Mission","59932","Black",5,10,0,0.539083557951482,1.38888888888889,7697.43661971833,59110.9503311259,59110.9503311259,"1"
"501","Abbotsford - Mission","59932","Filipino",6,25,0,1.34770889487871,2.41545893719807,15275.8910891089,59110.9503311259,59110.9503311259,"1"
"502","Abbotsford - Mission","59932","Latin American",7,10,0,0.539083557951482,1.11731843575419,4337.89830508479,59110.9503311259,59110.9503311259,"1"
"503","Abbotsford - Mission","59932","Arab",8,0,NA,0,0,NA,59110.9503311259,NA,"1"
"504","Abbotsford - Mission","59932","Southeast Asian",9,0,NA,0,0,NA,59110.9503311259,NA,"1"
"505","Abbotsford - Mission","59932","West Asian",10,0,NA,0,0,NA,59110.9503311259,NA,"1"
"506","Abbotsford - Mission","59932","Korean",11,20,0,1.07816711590296,3.63636363636364,8431.48113207542,59110.9503311259,59110.9503311259,"1"
"507","Abbotsford - Mission","59932","Japanese",12,0,NA,0,0,NA,59110.9503311259,NA,"1"
"508","Abbotsford - Mission","59932","Visible minority, n.i.e.",13,0,NA,0,0,NA,59110.9503311259,NA,"1"
"509","Abbotsford - Mission","59932","Multiple visible minorities",14,0,NA,0,0,NA,59110.9503311259,NA,"1"
"510","Abbotsford - Mission","59932","Not a visible minority",15,1510,59110.9503311259,81.4016172506739,2.25794392523364,43863.6469058364,59110.9503311259,0,"1"
"511","Vancouver","59933","Total - Visible minority",1,79785,80615.3651688914,100,6.0185569343341,47926.7096715936,87342.051724138,6726.68655524658,"1"
"512","Vancouver","59933","Total visible minority population",2,37710,73111.6714399364,47.2645234066554,6.26896190579102,38312.3217487696,87342.051724138,14230.3802842016,"1"
"513","Vancouver","59933","South Asian",3,6960,73166.5833333333,8.72344425643918,4.59284677312921,38517.9524138885,87342.051724138,14175.4683908046,"1"
"514","Vancouver","59933","Chinese",4,19035,74724.3682689782,23.8578680203046,8.55006063872793,39344.5945136177,87342.051724138,12617.6834551598,"1"
"515","Vancouver","59933","Black",5,585,34580.1111111111,0.733220530174845,3.91173520561685,28588.0483646486,87342.051724138,52761.9406130269,"1"
"516","Vancouver","59933","Filipino",6,2675,62305.7177570093,3.3527605439619,3.42268568869554,36093.758081611,87342.051724138,25036.3339671286,"1"
"517","Vancouver","59933","Latin American",7,1395,62207.8315412186,1.74844895657078,6.70350792888035,28728.4426989441,87342.051724138,25134.2201829193,"1"
"518","Vancouver","59933","Arab",8,560,65457,0.701886319483612,9.68858131487889,19234.341954023,87342.051724138,21885.051724138,"1"
"519","Vancouver","59933","Southeast Asian",9,1005,56238.4676616915,1.25963526978755,4.01037509976057,27867.6451881105,87342.051724138,31103.5840624464,"1"
"520","Vancouver","59933","West Asian",10,2275,60932.0681318681,2.85141317290217,9.60320810468552,28935.3621293486,87342.051724138,26409.9835922698,"1"
"521","Vancouver","59933","Korean",11,1255,48228.6055776892,1.57297737669988,5.07583417593529,28444.290157648,87342.051724138,39113.4461464487,"1"
"522","Vancouver","59933","Japanese",12,735,53445.5578231293,0.921225794322241,4.76653696498054,35554.4909771876,87342.051724138,33896.4939010087,"1"
"523","Vancouver","59933","Visible minority, n.i.e.",13,135,0,0.169204737732657,4.00593471810089,15320.9428129829,87342.051724138,87342.051724138,"1"
"524","Vancouver","59933","Multiple visible minorities",14,1080,58405.162037037,1.35363790186125,6.93864439447478,30978.9092164307,87342.051724138,28936.8896871009,"1"
"525","Vancouver","59933","Not a visible minority",15,42050,87342.051724138,52.7041423826534,5.80680798177173,55818.3029687728,87342.051724138,0,"1"
"526","Victoria","59935","Total - Visible minority",1,10815,73176.0684234859,100,5.45936395759717,44730.6302426782,73351.8562019758,175.787778489947,"1"
"527","Victoria","59935","Total visible minority population",2,1740,66603.2844827586,16.0887656033287,6.66411336652624,33672.3104226508,73351.8562019758,6748.57171921722,"1"
"528","Victoria","59935","South Asian",3,410,38030.4756097561,3.79103097549699,7.26306465899026,23503.2263610315,73351.8562019758,35321.3805922197,"1"
"529","Victoria","59935","Chinese",4,725,50973.8827586207,6.7036523347203,9.33676754668384,26145.9950284091,73351.8562019758,22377.9734433551,"1"
"530","Victoria","59935","Black",5,75,37704.5333333333,0.693481276005548,4.22535211267606,11190.0264705883,73351.8562019758,35647.3228686425,"1"
"531","Victoria","59935","Filipino",6,75,0,0.693481276005548,1.953125,23528.6268260293,73351.8562019758,73351.8562019758,"1"
"532","Victoria","59935","Latin American",7,95,21470.2105263158,0.878409616273694,6.46258503401361,7064.1709090909,73351.8562019758,51881.6456756601,"1"
"533","Victoria","59935","Arab",8,30,0,0.277392510402219,7.31707317073171,9062,73351.8562019758,73351.8562019758,"1"
"534","Victoria","59935","Southeast Asian",9,55,0,0.508552935737402,3.7037037037037,12729.3881118881,73351.8562019758,73351.8562019758,"1"
"535","Victoria","59935","West Asian",10,30,0,0.277392510402219,4.47761194029851,4480.953125,73351.8562019758,73351.8562019758,"1"
"536","Victoria","59935","Korean",11,45,0,0.416088765603329,4.78723404255319,8170.63687150832,73351.8562019758,73351.8562019758,"1"
"537","Victoria","59935","Japanese",12,70,0,0.647249190938511,5.88235294117647,3511.65625,73351.8562019758,73351.8562019758,"1"
"538","Victoria","59935","Visible minority, n.i.e.",13,0,NA,0,0,NA,73351.8562019758,NA,"1"
"539","Victoria","59935","Multiple visible minorities",14,20,0,0.184928340268146,3.2,982.487603305839,73351.8562019758,73351.8562019758,"1"
"540","Victoria","59935","Not a visible minority",15,9110,73351.8562019758,84.2348589921405,5.29528016740293,45551.7842018044,73351.8562019758,0,"1"
